Speech,Label
চা পানি থেকে ২৯৯ টাকা দামের ৬ পিছ থাই ফ্রাইড চিকেন নিয়েছিলাম। পিছগুলা দেখে সত্যি কথা বলতে খাওয়ার রুচি চলে গেলো। ৬ টির মধ্যে ৪ টিই হাড়ের জয়েন্ট। ছবিতে দেখতেই পাচ্ছেন কিরকম ন্যানো সাইজ করে বিক্রি করছে তারা। কিভাবে সম্ভব এরকম ৬ পিছ হাড়ের টুকরা ২৯৯ টাকায় বিক্রি করা!??,0
টিস্যু দেওয়া হয়নি। উচিত ছিল টিস্যু দিয়ে দেওয়া। 🤨,0
চিকেনফ্রাই পোরাই ফেলসে,0
"আইটেম 7: চিকেন মোমো
মূল্য: 219/=(6 পিস)
স্বাদ: 5/10। সত্যিই অপ্রীতিকর. সসও পছন্দ হয়নি।",0
"আইটেম 10: ট্রাফল উইংস
মূল্য: 199/=(6 পিস)
স্বাদ: 5/10। আমার কাছে স্বাদহীন মনে হয়।",0
"বোরহানি অর্ডার করেছিলাম,কেমন যেন একটা গন্ধ",0
"এটা এই Pakki অনেক বার ছিল, সবসময় এটি ভালবাসেন। কিন্তু এবার তা ছিল খুবই হতাশাজনক। - অত্যন্ত নোনতা - গরুর মাংস পুড়িয়ে ফেলা হয়েছিল - ভাত খুব তৈলাক্ত ছিল - খুব বেশি হাড় এই রান্নাটি কখনই কোনও কিউসি অতিক্রম করতে পারে না। আমি সত্যিই চাইব যে ম্যানেজমেন্ট এটা দেখুক।",0
মাংস ছিল 3 টুকরা প্রতি প্যাকেটে 1 ফ্যাট সহ। প্রাথমিকভাবে মাংস ছিল 4 পিস এর প্যাক। ঢাকাইয়া পাক্কি নিয়ে এবার হতাশাজনক অভিজ্ঞতা।,0
একই জিনিসের জন্য খাবারের পরিমাণ স্বাভাবিকের চেয়ে কম ছিল।,0
মাংস খেতে পারিনি; এক টুকরো খাওয়ার যোগ্য ছিল না,0
খুব তৈলাক্ত/গুণমান কম 1 এর জন্য অন্যদের তুলনায় যথেষ্ট নয়,0
অতিরিক্ত তেলে খাবার প্লাবিত হয়েছিল.. দেরিতে বিতরণ করা হয়েছিল..😡,0
ফালতু খবর 300 টাকা দিয়ারবাকির আই ফালতু খবর না খোয়াই বালো সুদু সুদু টাকা লস…,0
2 বছরের মধ্য এতো খারাপ অভিজ্ঞতা হয়নি । এতো বাজে ভর্তা ছিল বলার মতো না।,0
মাংস পর্যাপ্ত ছিল না,0
তারা আমাকে পচা খাবার দিয়েছে।,0
